Instances,Run time,Objective value,Explored node,Gap,EPIs

sol_map100_N17_K3_run45	1.17	573.86 	11876 	0.0000	0 	0.284520 	10.6888	25.4742
sol_map100_N17_K3_run46	7.28	589.86 	48172 	0.0000	0 	1.862767 	41.6321	32.2251
sol_map100_N17_K3_run47	7.16	537.34 	34983 	0.0000	0 	1.892636 	8.7834	22.3289
sol_map100_N17_K3_run48	1.20	549.63 	4499 	0.0000	0 	1.741833 	13.5137	24.0732
sol_map100_N17_K3_run49	0.40	559.23 	969 	0.0000	0 	0.000000 	0.0000	16.5303
sol_map100_N17_K3_run50	0.37	571.90 	212 	0.0000	0 	0.000000 	1.0560	18.7205
sol_map100_N19_K3_run1	230.06	517.18 	1567192 	0.0000	0 	0.000000 	14.5132	27.3960
sol_map100_N19_K3_run2	295.04	518.26 	2146390 	0.0000	0 	0.000000 	14.3976	28.4878
sol_map100_N19_K3_run3	492.97	553.74 	918779 	0.0000	0 	0.000000 	18.5960	31.1391
sol_map100_N19_K3_run4	367.75	537.94 	1397748 	0.0000	0 	0.000000 	26.4441	28.6708
sol_map100_N19_K3_run5	5.78	538.48 	33953 	0.0000	0 	0.000000 	10.9769	26.1819
sol_map100_N19_K3_run6	1583.89	537.17 	3080377 	0.0000	0 	1.905400 	24.0756	33.4910
sol_map100_N19_K3_run7	197.45	563.54 	284571 	0.0000	0 	0.000000 	19.2254	31.3402
sol_map100_N19_K3_run8	6.55	521.82 	44615 	0.0000	0 	0.482214 	6.9834	23.4900
sol_map100_N19_K3_run9	7.50	526.91 	48818 	0.0000	0 	0.000000 	1.3246	18.6232
sol_map100_N19_K3_run10	174.63	554.36 	240127 	0.0000	0 	0.617316 	14.0463	28.2510
sol_map100_N19_K3_run11	594.71	530.10 	4438767 	0.0001	0 	0.662110 	15.9078	28.9644
sol_map100_N19_K3_run12	258.68	523.79 	1989543 	0.0000	0 	0.000000 	17.1253	30.3265
sol_map100_N19_K3_run13	319.55	552.85 	1080843 	0.0000	0 	0.000000 	44.2372	33.6970
sol_map100_N19_K3_run14	352.88	529.41 	783853 	0.0000	0 	1.410231 	19.4563	31.6046
sol_map100_N19_K3_run15	11.73	528.57 	52943 	0.0000	0 	0.000000 	3.6589	18.3542
sol_map100_N19_K3_run16	641.04	557.62 	1372398 	0.0000	0 	1.558507 	29.5910	37.5542
sol_map100_N19_K3_run17	208.02	532.53 	1568993 	0.0000	0 	0.000000 	8.3276	23.8207
sol_map100_N19_K3_run18	968.96	546.46 	6512423 	0.0000	0 	0.000000 	19.9235	31.5519
sol_map100_N19_K3_run19	71.18	535.88 	72297 	0.0000	0 	0.000000 	14.1596	28.3274
sol_map100_N19_K3_run20	6596.72	546.77 	17201670 	0.0000	0 	0.000000 	15.0683	28.9398
sol_map100_N19_K3_run21	6.20	545.50 	35542 	0.0000	0 	1.880798 	8.1229	24.2581
